Parameter Value [Amplification]	Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]
none	c2a61645-8d7c-4331-9863-c38f39220973	TCGA-06-2563-01A-01T-0792-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-06-2563-01A-01T-0792-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-06-2563-01A-01T-0792-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-06-2563-01A-01T-0792-07	US82800149_251643612349_S01_miRNA_105_Dec08_2_2.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-06-2563-01A-01T-0792-07	TCGA-06-2563-01A-01T-0792-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-06-2563-01A-01T-0792-07	TCGA-06-2563-01A-01T-0792-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	f9a93702-72b4-4ef2-ae22-18fe8118d9a3	TCGA-41-2571-01A-01T-0919-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-41-2571-01A-01T-0919-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-41-2571-01A-01T-0919-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-41-2571-01A-01T-0919-07	US82800149_251643612379_S01_miRNA_105_Dec08_1_1.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-41-2571-01A-01T-0919-07	TCGA-41-2571-01A-01T-0919-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-41-2571-01A-01T-0919-07	TCGA-41-2571-01A-01T-0919-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	d3309b8f-9094-4cea-a1b7-69a59f18a35e	TCGA-06-0160-01A-01T-0230-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-06-0160-01A-01T-0230-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-06-0160-01A-01T-0230-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-06-0160-01A-01T-0230-07	US45102955_251643611181_S01_miRNA-v1_95_May07_2_2.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-06-0160-01A-01T-0230-07	TCGA-06-0160-01A-01T-0230-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-06-0160-01A-01T-0230-07	TCGA-06-0160-01A-01T-0230-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	0d31c367-6d62-47c8-9d53-4c0db0006e71	TCGA-02-0060-01A-01T-0179-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-02-0060-01A-01T-0179-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-02-0060-01A-01T-0179-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-02-0060-01A-01T-0179-07	US45102955_251643610862_S01_miRNA-v1_95_May07_1_4.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-02-0060-01A-01T-0179-07	TCGA-02-0060-01A-01T-0179-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-02-0060-01A-01T-0179-07	TCGA-02-0060-01A-01T-0179-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	22eb143e-e6d2-425a-91e1-4bbaa6a65058	TCGA-19-1385-01A-02T-0599-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-19-1385-01A-02T-0599-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-19-1385-01A-02T-0599-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-19-1385-01A-02T-0599-07	US82800149_251643612338_S01_miRNA_105_Dec08_1_3.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-19-1385-01A-02T-0599-07	TCGA-19-1385-01A-02T-0599-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-19-1385-01A-02T-0599-07	TCGA-19-1385-01A-02T-0599-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	0a92d439-ded8-44b4-ba98-d93a13ef88ee	TCGA-02-0446-01A-01T-0283-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-02-0446-01A-01T-0283-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-02-0446-01A-01T-0283-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-02-0446-01A-01T-0283-07	US45102955_251643612039_S01_miRNA-v1_95_May07_1_4.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-02-0446-01A-01T-0283-07	TCGA-02-0446-01A-01T-0283-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-02-0446-01A-01T-0283-07	TCGA-02-0446-01A-01T-0283-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	ba667a02-c093-4062-bbec-9c9bb30496a4	TCGA-06-0169-01A-01T-0213-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-06-0169-01A-01T-0213-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-06-0169-01A-01T-0213-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-06-0169-01A-01T-0213-07	US45102955_251643610870_S01_miRNA-v1_95_May07_2_2.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-06-0169-01A-01T-0213-07	TCGA-06-0169-01A-01T-0213-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-06-0169-01A-01T-0213-07	TCGA-06-0169-01A-01T-0213-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	e2214dc1-089b-4622-a3b9-63c7e92e20d1	TCGA-12-0654-01B-01T-0341-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-12-0654-01B-01T-0341-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-12-0654-01B-01T-0341-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-12-0654-01B-01T-0341-07	US45102955_251643612168_S01_miRNA-v1_95_May07_2_1.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-12-0654-01B-01T-0341-07	TCGA-12-0654-01B-01T-0341-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-12-0654-01B-01T-0341-07	TCGA-12-0654-01B-01T-0341-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	93e065a4-88dd-47d6-ab42-6d5dbe1daa56	TCGA-06-0397-01A-01T-0283-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-06-0397-01A-01T-0283-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-06-0397-01A-01T-0283-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-06-0397-01A-01T-0283-07	US45102955_251643612036_S01_miRNA-v1_95_May07_1_4.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-06-0397-01A-01T-0283-07	TCGA-06-0397-01A-01T-0283-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-06-0397-01A-01T-0283-07	TCGA-06-0397-01A-01T-0283-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	0b83d102-dfac-4f10-9ee1-4c871de44ba0	TCGA-06-0177-01A-01T-0283-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-06-0177-01A-01T-0283-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-06-0177-01A-01T-0283-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-06-0177-01A-01T-0283-07	US45102955_251643612039_S01_miRNA-v1_95_May07_2_1.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-06-0177-01A-01T-0283-07	TCGA-06-0177-01A-01T-0283-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-06-0177-01A-01T-0283-07	TCGA-06-0177-01A-01T-0283-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	2699d49d-c8b0-4f32-bf2b-285786b87c53	TCGA-28-1752-01A-01T-0599-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-28-1752-01A-01T-0599-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-28-1752-01A-01T-0599-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-28-1752-01A-01T-0599-07	US82800149_251643612341_S01_miRNA_105_Dec08_2_3.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-28-1752-01A-01T-0599-07	TCGA-28-1752-01A-01T-0599-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-28-1752-01A-01T-0599-07	TCGA-28-1752-01A-01T-0599-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	04e314c5-cf0a-4a2d-a68d-73aa28deac61	TCGA-41-2573-01A-01T-0919-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-41-2573-01A-01T-0919-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-41-2573-01A-01T-0919-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-41-2573-01A-01T-0919-07	US82800149_251643612379_S01_miRNA_105_Dec08_2_1.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-41-2573-01A-01T-0919-07	TCGA-41-2573-01A-01T-0919-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-41-2573-01A-01T-0919-07	TCGA-41-2573-01A-01T-0919-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	77cfc448-ce56-423e-91da-d46020632114	TCGA-12-1599-01A-01T-0599-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-12-1599-01A-01T-0599-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-12-1599-01A-01T-0599-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-12-1599-01A-01T-0599-07	US82800149_251643612335_S01_miRNA_105_Dec08_2_2.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-12-1599-01A-01T-0599-07	TCGA-12-1599-01A-01T-0599-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-12-1599-01A-01T-0599-07	TCGA-12-1599-01A-01T-0599-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	106ef986-66eb-4b23-beb0-ab5261d350b3	TCGA-14-1795-01A-01T-0599-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-14-1795-01A-01T-0599-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-14-1795-01A-01T-0599-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-14-1795-01A-01T-0599-07	US82800149_251643612337_S01_miRNA_105_Dec08_1_2.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-14-1795-01A-01T-0599-07	TCGA-14-1795-01A-01T-0599-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-14-1795-01A-01T-0599-07	TCGA-14-1795-01A-01T-0599-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	12bf547e-3709-4292-b8ee-dee16f87d9df	TCGA-02-0024-01B-01T-0179-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-02-0024-01B-01T-0179-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-02-0024-01B-01T-0179-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-02-0024-01B-01T-0179-07	US45102955_251643610863_S01_miRNA-v1_95_May07_2_2.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-02-0024-01B-01T-0179-07	TCGA-02-0024-01B-01T-0179-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-02-0024-01B-01T-0179-07	TCGA-02-0024-01B-01T-0179-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	f9c75d70-5e9d-44eb-b39e-0d24357f655a	TCGA-02-0003-01A-01T-0179-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-02-0003-01A-01T-0179-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-02-0003-01A-01T-0179-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-02-0003-01A-01T-0179-07	US45102955_251643610859_S01_miRNA-v1_95_May07_1_2.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-02-0003-01A-01T-0179-07	TCGA-02-0003-01A-01T-0179-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-02-0003-01A-01T-0179-07	TCGA-02-0003-01A-01T-0179-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	5928aea4-9e8c-49cd-b975-e9f4da5ab617	TCGA-02-0289-01A-01T-0283-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-02-0289-01A-01T-0283-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-02-0289-01A-01T-0283-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-02-0289-01A-01T-0283-07	US45102955_251643612034_S01_miRNA-v1_95_May07_2_2.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-02-0289-01A-01T-0283-07	TCGA-02-0289-01A-01T-0283-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-02-0289-01A-01T-0283-07	TCGA-02-0289-01A-01T-0283-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	f0975d19-b576-451f-b1d5-c471497fa059	TCGA-06-2569-01A-01T-0792-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-06-2569-01A-01T-0792-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-06-2569-01A-01T-0792-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-06-2569-01A-01T-0792-07	US82800149_251643612354_S01_miRNA_105_Dec08_1_2.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-06-2569-01A-01T-0792-07	TCGA-06-2569-01A-01T-0792-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-06-2569-01A-01T-0792-07	TCGA-06-2569-01A-01T-0792-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	170b22ed-590d-49c2-9f35-00e1d8d7dbfc	TCGA-27-1833-01A-01T-0599-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-27-1833-01A-01T-0599-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-27-1833-01A-01T-0599-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-27-1833-01A-01T-0599-07	US82800149_251643612342_S01_miRNA_105_Dec08_1_3.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-27-1833-01A-01T-0599-07	TCGA-27-1833-01A-01T-0599-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-27-1833-01A-01T-0599-07	TCGA-27-1833-01A-01T-0599-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	034457b6-a883-4bf6-917e-dac0676b8b00	TCGA-02-0071-01A-01T-0195-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-02-0071-01A-01T-0195-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-02-0071-01A-01T-0195-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-02-0071-01A-01T-0195-07	US45102955_251643610864_S01_miRNA-v1_95_May07_1_1.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-02-0071-01A-01T-0195-07	TCGA-02-0071-01A-01T-0195-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-02-0071-01A-01T-0195-07	TCGA-02-0071-01A-01T-0195-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	a70e10b2-a313-4bae-84b6-93dcae5aa4a4	TCGA-06-0143-01A-01T-0213-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-06-0143-01A-01T-0213-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-06-0143-01A-01T-0213-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-06-0143-01A-01T-0213-07	US45102955_251643610870_S01_miRNA-v1_95_May07_1_2.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-06-0143-01A-01T-0213-07	TCGA-06-0143-01A-01T-0213-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-06-0143-01A-01T-0213-07	TCGA-06-0143-01A-01T-0213-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	b6bfe31a-0693-40a3-b37a-0f2487bfde2b	TCGA-08-0514-01A-01T-0283-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-08-0514-01A-01T-0283-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-08-0514-01A-01T-0283-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-08-0514-01A-01T-0283-07	US45102955_251643612039_S01_miRNA-v1_95_May07_2_3.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-08-0514-01A-01T-0283-07	TCGA-08-0514-01A-01T-0283-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-08-0514-01A-01T-0283-07	TCGA-08-0514-01A-01T-0283-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
